,URL,Text,Date,Author
162,https://1000wordphilosophy.wordpress.com/2014/03/24/the-problem-of-no-best-world/,,24 March 2014,Kirk Lougheed
163,https://1000wordphilosophy.wordpress.com/2014/03/17/can-we-believe-in-miracles/,,17 March 2014,Tomás Bogardus
164,https://1000wordphilosophy.com/2019/10/18/hell-and-universalism/,,18 October 2019,A.G. Holdier
165,https://1000wordphilosophy.com/2021/01/04/pascals-wager-a-pragmatic-argument-for-belief-in-god/,,4 January 2021,"Liz Jackson Categories: Philosophy of Religion, Epistemology, or Theory of Knowledge, Historical Philosophy, Logic and Reasoning Word Count: 996 Should you believe there’s a God? To answer …"" />
 <meta property=""article:published_time"" content=""2021-01-04T18:22:37+00:00"" />
 <meta property=""article:modified_time"" content=""2021-07-12T21:33:15+00:00"" />
 <meta property=""og:site_name"" content=""1000-Word Philosophy: An Introductory Anthology"" />
 <meta property=""og:image"" content=""https://1000wordphilosophy.files.wordpress.com/2021/01/gambrelig-min.jpg"" />
 <meta property=""og:image:width"" content=""599"" />
 <meta property=""og:image:height"" content=""398"" />
 <meta property=""og:image:alt"" content=""Pascal&#039;s wager image: person praying in front of a pile of poker chips."" />
 <meta property=""og:locale"" content=""en_US"" />
 <meta name=""twitter:site"" content=""@wordpressdotcom"" />
 <meta name=""twitter:text:title"" content=""Pascal&#8217;s Wager: A Pragmatic Argument for Belief in&nbsp;God"" />
 <meta name=""twitter:image"" content=""https://1000wordphilosophy.files.wordpress.com/2021/01/gambrelig-min.jpg?w=640"" />
 <meta name=""twitter:image:alt"" content=""Pascal&#039;s wager image: person praying in front of a pile of poker chips."" />
 <meta name=""twitter:card"" content=""summary_large_image"" />
 <meta property=""article:publisher"" content=""https://www.facebook.com/WordPresscom"" />
 
 <!-- End Jetpack Open Graph Tags -->
 <link rel='openid.server' href='https://1000wordphilosophy.com/?openidserver=1' />
 <link rel='openid.delegate' href='https://1000wordphilosophy.com/' />
 <link rel=""search"" type=""application/opensearchdescription+xml"" href=""https://1000wordphilosophy.com/osd.xml"" title=""1000-Word Philosophy: An Introductory Anthology"" />
 <link rel=""search"" type=""application/opensearchdescription+xml"" href=""https://s1.wp.com/opensearch.xml"" title=""WordPress.com"" />
 <meta name=""theme-color"" content=""#ffffff"" />
 <link rel=""pingback"" href=""https://1000wordphilosophy.com/xmlrpc.php"">		<style type=""text/css"">
 			.recentcomments a {
 				display: inline !important;
 				padding: 0 !important;
 				margin: 0 !important;
 			}
 
 			table.recentcommentsavatartop img.avatar, table.recentcommentsavatarend img.avatar {
 				border: 0px;
 				margin: 0;
 			}
 
 			table.recentcommentsavatartop a, table.recentcommentsavatarend a {
 				border: 0px !important;
 				background-color: transparent !important;
 			}
 
 			td.recentcommentsavatarend, td.recentcommentsavatartop {
 				padding: 0px 0px 1px 0px;
 				margin: 0px;
 			}
 
 			td.recentcommentstextend {
 				border: none !important;
 				padding: 0px 0px 2px 10px;
 			}
 
 			.rtl td.recentcommentstextend {
 				padding: 0px 10px 2px 0px;
 			}
 
 			td.recentcommentstexttop {
 				border: none;
 				padding: 0px 0px 0px 10px;
 			}
 
 			.rtl td.recentcommentstexttop {
 				padding: 0px 10px 0px 0px;
 			}
 		</style>
 		<meta name=""application-name"" content=""1000-Word Philosophy: An Introductory Anthology"" /><meta name=""msapplication-window"" content=""width=device-width;height=device-height"" /><meta name=""msapplication-tooltip"" content=""Philosophy, One Thousand Words at a Time"" /><meta name=""msapplication-task"" content=""name=Subscribe;action-uri=https://1000wordphilosophy.com/feed/;icon-uri=https://1000wordphilosophy.files.wordpress.com/2017/11/cropped-square.jpg?w=16"" /><meta name=""msapplication-task"" content=""name=Sign up for a free blog;action-uri=http://wordpress.com/signup/;icon-uri=https://s1.wp.com/i/favicon.ico"" /><meta name=""msapplication-task"" content=""name=WordPress.com Support;action-uri=http://support.wordpress.com/;icon-uri=https://s1.wp.com/i/favicon.ico"" /><meta name=""msapplication-task"" content=""name=WordPress.com Forums;action-uri=http://forums.wordpress.com/;icon-uri=https://s1.wp.com/i/favicon.ico"" /><meta name=""description"""
166,https://1000wordphilosophy.com/2020/01/23/is-immortality-desirable/,,23 January 2020,"Felipe Pereira Categories: Ethics, Philosophy of Religion, Phenomenology and Existentialism Word Count: 998 Many people hope to live on after death, in heaven, forever. Even those who don’t…"" />
 <meta property=""article:published_time"" content=""2020-01-23T12:40:54+00:00"" />
 <meta property=""article:modified_time"" content=""2021-05-09T13:24:51+00:00"" />
 <meta property=""og:site_name"" content=""1000-Word Philosophy: An Introductory Anthology"" />
 <meta property=""og:image"" content=""https://1000wordphilosophy.files.wordpress.com/2020/01/williams.jpg"" />
 <meta property=""og:image:width"" content=""513"" />
 <meta property=""og:image:height"" content=""370"" />
 <meta property=""og:image:alt"" content=""Bernard Williams."" />
 <meta property=""og:locale"" content=""en_US"" />
 <meta name=""twitter:site"" content=""@wordpressdotcom"" />
 <meta name=""twitter:text:title"" content=""Is Immortality Desirable?"" />
 <meta name=""twitter:image"" content=""https://1000wordphilosophy.files.wordpress.com/2020/01/williams.jpg?w=640"" />
 <meta name=""twitter:image:alt"" content=""Bernard Williams."" />
 <meta name=""twitter:card"" content=""summary_large_image"" />
 <meta property=""article:publisher"" content=""https://www.facebook.com/WordPresscom"" />
 
 <!-- End Jetpack Open Graph Tags -->
 <link rel='openid.server' href='https://1000wordphilosophy.com/?openidserver=1' />
 <link rel='openid.delegate' href='https://1000wordphilosophy.com/' />
 <link rel=""search"" type=""application/opensearchdescription+xml"" href=""https://1000wordphilosophy.com/osd.xml"" title=""1000-Word Philosophy: An Introductory Anthology"" />
 <link rel=""search"" type=""application/opensearchdescription+xml"" href=""https://s1.wp.com/opensearch.xml"" title=""WordPress.com"" />
 <meta name=""theme-color"" content=""#ffffff"" />
 <link rel=""pingback"" href=""https://1000wordphilosophy.com/xmlrpc.php"">		<style type=""text/css"">
 			.recentcomments a {
 				display: inline !important;
 				padding: 0 !important;
 				margin: 0 !important;
 			}
 
 			table.recentcommentsavatartop img.avatar, table.recentcommentsavatarend img.avatar {
 				border: 0px;
 				margin: 0;
 			}
 
 			table.recentcommentsavatartop a, table.recentcommentsavatarend a {
 				border: 0px !important;
 				background-color: transparent !important;
 			}
 
 			td.recentcommentsavatarend, td.recentcommentsavatartop {
 				padding: 0px 0px 1px 0px;
 				margin: 0px;
 			}
 
 			td.recentcommentstextend {
 				border: none !important;
 				padding: 0px 0px 2px 10px;
 			}
 
 			.rtl td.recentcommentstextend {
 				padding: 0px 10px 2px 0px;
 			}
 
 			td.recentcommentstexttop {
 				border: none;
 				padding: 0px 0px 0px 10px;
 			}
 
 			.rtl td.recentcommentstexttop {
 				padding: 0px 10px 0px 0px;
 			}
 		</style>
 		<meta name=""application-name"" content=""1000-Word Philosophy: An Introductory Anthology"" /><meta name=""msapplication-window"" content=""width=device-width;height=device-height"" /><meta name=""msapplication-tooltip"" content=""Philosophy, One Thousand Words at a Time"" /><meta name=""msapplication-task"" content=""name=Subscribe;action-uri=https://1000wordphilosophy.com/feed/;icon-uri=https://1000wordphilosophy.files.wordpress.com/2017/11/cropped-square.jpg?w=16"" /><meta name=""msapplication-task"" content=""name=Sign up for a free blog;action-uri=http://wordpress.com/signup/;icon-uri=https://s1.wp.com/i/favicon.ico"" /><meta name=""msapplication-task"" content=""name=WordPress.com Support;action-uri=http://support.wordpress.com/;icon-uri=https://s1.wp.com/i/favicon.ico"" /><meta name=""msapplication-task"" content=""name=WordPress.com Forums;action-uri=http://forums.wordpress.com/;icon-uri=https://s1.wp.com/i/favicon.ico"" /><meta name=""description"""
167,https://1000wordphilosophy.com/2018/02/13/nietzsche-and-the-death-of-god/,,13 February 2018,"Justin Remhof Categories:&nbsp;Phenomenology and Existentialism;&nbsp;Philosophy of Religion;&nbsp;Ethics;&nbsp;Historical Philosophy Word Count: 985 Nietzsche is perhaps most famous for ma…"" />
 <meta property=""article:published_time"" content=""2018-02-13T14:34:45+00:00"" />
 <meta property=""article:modified_time"" content=""2021-02-19T13:23:26+00:00"" />
 <meta property=""og:site_name"" content=""1000-Word Philosophy: An Introductory Anthology"" />
 <meta property=""og:image"" content=""https://1000wordphilosophy.files.wordpress.com/2018/02/nietzsche.jpg?w=1200"" />
 <meta property=""og:image:width"" content=""1200"" />
 <meta property=""og:image:height"" content=""851"" />
 <meta property=""og:image:alt"" content=""Nietzsche"" />
 <meta property=""og:locale"" content=""en_US"" />
 <meta name=""twitter:site"" content=""@wordpressdotcom"" />
 <meta name=""twitter:text:title"" content=""&#8220;God is dead&#8221;: Nietzsche and the Death of&nbsp;God"" />
 <meta name=""twitter:image"" content=""https://1000wordphilosophy.files.wordpress.com/2018/02/nietzsche.jpg?w=640"" />
 <meta name=""twitter:image:alt"" content=""Nietzsche"" />
 <meta name=""twitter:card"" content=""summary_large_image"" />
 <meta property=""article:publisher"" content=""https://www.facebook.com/WordPresscom"" />
 
 <!-- End Jetpack Open Graph Tags -->
 <link rel='openid.server' href='https://1000wordphilosophy.com/?openidserver=1' />
 <link rel='openid.delegate' href='https://1000wordphilosophy.com/' />
 <link rel=""search"" type=""application/opensearchdescription+xml"" href=""https://1000wordphilosophy.com/osd.xml"" title=""1000-Word Philosophy: An Introductory Anthology"" />
 <link rel=""search"" type=""application/opensearchdescription+xml"" href=""https://s1.wp.com/opensearch.xml"" title=""WordPress.com"" />
 <meta name=""theme-color"" content=""#ffffff"" />
 <link rel=""pingback"" href=""https://1000wordphilosophy.com/xmlrpc.php"">		<style type=""text/css"">
 			.recentcomments a {
 				display: inline !important;
 				padding: 0 !important;
 				margin: 0 !important;
 			}
 
 			table.recentcommentsavatartop img.avatar, table.recentcommentsavatarend img.avatar {
 				border: 0px;
 				margin: 0;
 			}
 
 			table.recentcommentsavatartop a, table.recentcommentsavatarend a {
 				border: 0px !important;
 				background-color: transparent !important;
 			}
 
 			td.recentcommentsavatarend, td.recentcommentsavatartop {
 				padding: 0px 0px 1px 0px;
 				margin: 0px;
 			}
 
 			td.recentcommentstextend {
 				border: none !important;
 				padding: 0px 0px 2px 10px;
 			}
 
 			.rtl td.recentcommentstextend {
 				padding: 0px 10px 2px 0px;
 			}
 
 			td.recentcommentstexttop {
 				border: none;
 				padding: 0px 0px 0px 10px;
 			}
 
 			.rtl td.recentcommentstexttop {
 				padding: 0px 10px 0px 0px;
 			}
 		</style>
 		<meta name=""application-name"" content=""1000-Word Philosophy: An Introductory Anthology"" /><meta name=""msapplication-window"" content=""width=device-width;height=device-height"" /><meta name=""msapplication-tooltip"" content=""Philosophy, One Thousand Words at a Time"" /><meta name=""msapplication-task"" content=""name=Subscribe;action-uri=https://1000wordphilosophy.com/feed/;icon-uri=https://1000wordphilosophy.files.wordpress.com/2017/11/cropped-square.jpg?w=16"" /><meta name=""msapplication-task"" content=""name=Sign up for a free blog;action-uri=http://wordpress.com/signup/;icon-uri=https://s1.wp.com/i/favicon.ico"" /><meta name=""msapplication-task"" content=""name=WordPress.com Support;action-uri=http://support.wordpress.com/;icon-uri=https://s1.wp.com/i/favicon.ico"" /><meta name=""msapplication-task"" content=""name=WordPress.com Forums;action-uri=http://forums.wordpress.com/;icon-uri=https://s1.wp.com/i/favicon.ico"" /><meta name=""description"""
168,https://1000wordphilosophy.com/2018/08/12/hope/,,12 August 2018,No author
169,https://1000wordphilosophy.com/2018/10/25/expertise/,"Skip to content![1000 WordPhilosophy](https://1000wordphilosophy.files.wordpress.com/2019/01/cropped-1000-word-philosophy-logo-with-subtitle-1-Cleaned-Up.jpg)1000 Word Philosophy: An Introductory Anthology Philosophy, One Thousand Words at a Time Menu   About   Newest Essays   Teaching   All Essays   Submissions Expertise 25 October 201818 December 2020 ~ 1000 Word Philosophy: An Introductory Anthology Author: Jamie Carlin Watson  Cate gory: Epistemology, Ethics, Social and Political Philosophy  Word count: 989 Want to improve your golf or tennis game Take lessons from a local “pro.” Got an obscure medical problem See a specialist. Nasty divorce Hire a good lawyer. In short, if you've got a hard question or problem, you should seek the guidance of an expert.Experts don't just guide personal choices: they shape social policy, law and collective decision making: how should scientific research be interpreted What unintended consequences might result from this policy Is this proposed law le gally viable Experts help answer hard questions like these.But what is an expert How can we tell if someone is an expert And, since experts are important, why do people often reject their advice?![expertise](https://1000wordphilosophy.files.wordpress.com/2018/10/expertise.jpe g?w=656&h=557) 1. What is expertise There are many types of experts. Some experts – e.g., physicists, art historians, accountants – have exceptional knowledge. Others – e.g., chessmaster s, professional violinists, surgeons – have exceptional abilities. Some expertise relates less to doing and more to perceiving : e.g., an expert distiller can taste the nuances in whiskey; an expert radiologist can read an X ray efficiently.[1]Despite these differences, all experts have a high de gree of competence in a specific domain (or subject area) that makes them an authority in thatdomain.[2]Becoming an expert typically requires thousands of hours of focused study and practice.[3] Other experts usually review this practice and give feedback,leading to more practice.[4] Because expertise develops over time, someone can be more or less of an expert.[5] Expertise requires continual study and practice or else it can be lost.Experts are not simply reservoirs of information; they have a deep understanding of their domain, usually including how and why it's claims areaccepted.[6] They are not dabblers or merely we'll informed: they areauthorities.The authority of an expert is epistemic : their knowledge and understanding gives us good reason to trust them in matters of their domain of expertise.[7]Our beliefs are more likely to be justified or true if we get them fromexperts.[8] Experts, then, make us better off, by sharing their knowledge or using their skills. 2. How can we tell whether someone is an expertSometimes it's clear that someone is an expert: the proof is in their performance, e.g., gold medal winners, trial winning attorneys. Other times,it's harder to tell.There are, however, some general indicators that someone is likely an expert. Experts usually:   have extensive specialized education and experience;   have a track record of being right or helpful;   have high professional standing or credentials;   have marks of professional achievement, such as publications or awards;   can speak easily and confidently about their domain.[9]These indicators aren't perfect. Some de gree programs, credentials and awardsdon't amount to much. Some fields don't have track records, or they aren'tavailable. Some experts tend to lose skill with greater experience.[10] Some we'll meaning people claim to be among the experts in a domain, and even have credentials and experience, but they simply are not experts: they slipped through the cracks, so to speak. Some people claim expertise in areas where there is no genuine expertise: if there is no knowledge or we'll justified belief in a domain (as opposed to mere beliefs or opinions), then there are no experts in that domain. And there are charlatans, people who, for a variety of reasons, present themselves as experts, even though they are not experts and they know it.Identifying who and who is not an expert is sometimes challenging. But it'snot impossible or not worth trying. And, again, sometimes it's clear who the experts are. 3. Skepticism About Experts People who haven't had the education, training, or practice of an expert are far less likely to be as skilled or knowledgeable in that domain, compared to an expert. So, expert guidance is more likely to be correct or useful than our own: this is why experts matter.[11]Some people, however, are skeptical of experts and even the whole idea ofexpertise.[12] Here are some reasons why:A. Expert opinion sometimes changes:We all know of cases where it seems like the experts got it wrong: butter was bad for you, now it's fine; all women should get mammograms, now it's only women over 50; one doctor told you X, but another said Y. Ever changing expert opinion sometimes leads people to doubt experts in general.B. Experts sometimes overreach:Experts sometimes overstep their bounds. They make claims about subjects outside their expertise, e.g., physicians offering political commentary. When experts present themselves as authorities in areas outside of their expertise,it is harder to know who the genuine experts are and it's easier to lose respect for experts.C. Experts sometimes disagree:Even genuine experts – people with equally strong training and experience sometimes disagree. TV courtroom dramas make much of this: You bring your experts; we'll bring ours.” If we can't decide which expert is more likely correct, we might lose confidence in experts generally.D. We sometimes resist expert authority:Experts sometimes tell us things we just don't want to hear, and so we refuse to listen. We are so confident that we are right that we dismiss anyone who contradicts us, including experts.[13] Sometimes this is because a belief is so important to us that we are offended by the idea that others know more about it than we do. When we claim expertise that we really don't have, this is often at our own peril.Recognizing why people sometimes reject expertise can make us more critical of that rejection. Sometimes skepticism about experts is justified. But, more often, experts are in better positions than us in knowing what we should think or do, and so skepticism is unwise. 4. Conclusion Studying expertise helps us better identify experts and understand why they are important.Many questions remain, however, e.g.: what should we believe, and do, when experts disagree?[14] Could recognizing the value of expertise discourage democracy, which allows non experts '' opinions to influence important decisions and policies?[15] Are there experts on controversial topics, like ethics or justice or politics?[16] Finally, are these all just questions for experts, or should everyone try to answer them as best they can",25 October 2018,Jamie Carlin Watson
170,https://1000wordphilosophy.wordpress.com/2014/02/17/laws-of-nature/,,17 February 2014,Michael Zerella
171,https://1000wordphilosophy.com/2014/06/16/thomas-kuhn-paradigm-shifts-and-academic-rifts/,,16 June 2014,Michael Zerella
172,https://1000wordphilosophy.wordpress.com/2014/05/12/karl-popper-and-falsificationism/,,12 May 2014,Michael Zerella
173,https://1000wordphilosophy.wordpress.com/2014/05/26/the-problem-of-induction/,,26 May 2014,Kenneth Blake Vernon
174,https://1000wordphilosophy.com/2018/10/11/evolution-and-ethics/,,11 October 2018,Michael Klenk
175,https://1000wordphilosophy.wordpress.com/2014/06/23/quantum-mechanics-and-philosophy-i-the-superposition-of-paths/,,23 June 2014,Thomas Metcalf
176,https://1000wordphilosophy.wordpress.com/2014/07/29/quantum-mechanics-and-philosophy-ii-measurement-and-interpretations/,,29 July 2014,No author
177,https://1000wordphilosophy.wordpress.com/2015/04/28/quantum-mechanics-and-philosophy-iii-implications/,"Editor's Note:  This essay is the third in a series authored by Tom on the topic of ' quantum mechanics and philosophy. Read the first essay here and the second essay here.We've already discussed some of the experimental phenomena that inspire competing interpretations or theories of what's going on in the real world during ' quantum mechanical experiments. (In brief: Observing microscopic particles seems to either: cause them to randomly take one result or the other; create a branching world for every ' possible ' outcome; or require hidden variables and allow for faster than light, nonlocal communication. Particles seem not to take one path, not the other, not both, and not neither, and even act as if they know when we're observing them.)In this final installment of a three article series, we'll look in very broad strokes at some of the philosophical implications of these views of ' quantummechanics.![Ernst - The Elephant ofCelebes](https://1000wordphilosophy.files.wordpress.com/2015/04/ernst-the-elephant-of-celebes.jpg?w=656) I. Logic Standard logic is two valued. That just means that each sentence in the logic is true or false, not both, and not neither. '' My cat's breath smells like cat food' is either true or false; it can't both smell that way and not smell that way at the same time to the same person, and surely it either does or it doesn't. But as we've seen, some interpretations of ' quantum mechanics might suggest adding in a new value.1 Perhaps Copenhagen style interpretations indicate that we should have a value of neither a truth value “gap”andCopenhagen and many worlds interpretations indicate that we should have a value of both : a truth value “glut.”2 As it happens, there are independent philosophical reasons to explore three or four valued logic s (and their semantic counterparts: their claims about the metaphysical laws of the real world )3 as we'll.Nevertheless, defenders of standard logic s can reply that Copenhagen styleinterpretations might simply show that it is sometimes false that the particle took one path and false that it took the other; that doesn't mean it'sactually true and false at the same time that it took a particular one.Many-worlds interpretations might suggest that all possibilities are realized,but not that all possibilities are realized in a single branch of the world, and traditionalists about logic can simply say that their logic is always intended to range across one branch at a time. II. Time Most philosophers of time hold that backward causation is im' possible '.4 That is, nothing that happens now can change or affect what happened in the past;necessarily, if x causes y , then x happened before or at the same time as y, not after. But a set of interesting ' quantum mechanical experiments may also throw this view into doubt. Briefly put, these experiments seem to show that a choice about measuring a particle now can affect whether the particle was measured in the past.5It's worth noting that the backwards causation we've discovered here if that'swhat it really is only applies to very small systems and very short distances in time. No one can use an experimental apparatus to, e.g., prevent the Kennedy assassination. III. Modality Philosophers often interpret modal operators ('' possible ',' 'im' possible ',''necessary,' '' contingent '') in terms of ' possible ' worlds : ways the world could have been, one of which is the way the world actually is. The dominant view is that non actual ' possible ' worlds aren't concrete; they are hypothetical, or abstract, or otherwise '' ersatz '.' But a minority viewpoint has it that every ' possible ' world is concrete; they're just separate from the actual world. A version of the many worlds view might be thought to lend support to this sort of modal concr et is m, a theory that is sometimes called'modal realism.'6In reply, it's not at all clear that the best many worlds theories commit us to saying that all possibilities are realized. Instead, at best, all physical possibilities in ' quantum mechanical experiments are realized.This doesn't provide a concrete branch for every logically ' possible ' outcome of every event ever, which is what modal concr et is m actually needs.7 IV. Personal Identity and Survival Returning again to many worlds theories: If every possibility is realized in some branch of the world, then this may make room for something philosophers have called '' quantum immortality.'8 Suppose a nuclear bomb goes off right next to you. In principle, according to some many worlds theories, it's ' possible 'that the energy from the bomb passes through you harmlessly, without disturbing any of the particles in your body. (Possible, but of course extremely unlikely.) So there's a branch of the world, then, in which you survive the blast, no worse for wear. If so, then perhaps no matter what happens to you, as long as it's ' possible ' for you to survive, then you will survive in some branch or other. Recall that no branch is any more real than any other, so it's genuinely you who will survive everything that happens toyou.This intriguing possibility is by no means certain, howe'ver. One problem is that, as mentioned above, there's debate about whether every observation leads to branching, or instead, merely observations in experimental conditions.9Another is that this immortality may be cold comfort, given that in many branches, you will survive, but severely wounded. V. Determinism and Free Will Suppose we accept an indeterministic interpretation of ' quantum mechanics, such as Copenhagen. Does this imply that we have libertarian free will, since for some of our choices, we really are choosing between multiple, live options 10 At the very least, this indeterminism seems to make more room for free will than we thought there was. But of course, many have argued that in deterministic choices aren't really free anyway; they're random in an important sense. Maybe those who believe in free will should hope that determinism is true.11 So there is still more work to do to use in determinism to defend libertarian free will. VI. A Caveat As we've seen, ' quantum mechanics may tell us interesting things about traditional philosophical debates. Yet there is still enormous debate about which, if any, of the prevailing views of ' quantum mechanics is correct.Indeed, the prevailing views are actually incompatible with another very we'll-tested theory: relativity.12 So the jury is certainly still out on the truth of the prevailing interpretations, and certainly about their philosophical implications. But those implications are clearly important enough to be worth exploring. Further scientific and philosophical work will shed additional light on this exciting topic.",28 April 2015,No author
